Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getFieldVisibility,35,8,1,27,5,0,0,45,25,21,0,2,117,177,6,2,0,4,1,0,0,6,2,2,0,16,23,0.14634146341463414,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.09523809523809523,0.0,0.6666666666666666,0.0,1.0,0.0,0.14814814814814814,0.0,1.0,0.0
createField,37,8,1,35,5,0,0,50,23,20,0,2,128,232,2,0,1,3,0,0,0,2,0,0,0,7,19,0.05128205128205128,0.5,0.16666666666666666,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.015384615384615385,0.0,0.7142857142857143,0.0
getInnerClassMethods,55,15,0,29,5,0,0,47,20,16,0,1,135,198,44,12,1,28,7,0,0,43,21,15,1,146,202,0.4444444444444444,1.0,1.0,0.2,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.6923076923076923,0.2,0.4
getDelegationBody,31,6,1,30,3,0,0,42,8,4,0,3,105,198,6,1,1,3,1,0,0,6,0,0,0,14,17,0.16216216216216217,1.0,0.5,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
getSuperSubstitutor,24,8,1,16,5,0,0,32,14,12,0,1,83,134,2,0,1,1,0,0,0,1,2,0,0,5,5,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
filterUsages,43,9,1,20,10,0,0,30,12,4,0,0,92,175,3,0,1,2,0,0,0,1,1,0,0,6,6,0.06521739130434782,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.08955223880597014,0.0,0.3333333333333333,0.0
getSuperType,52,13,0,24,8,0,0,48,18,8,0,3,136,197,8,0,0,3,1,0,0,4,1,1,0,9,14,0.13333333333333333,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
accept,6,1,0,3,1,1,0,6,2,0,0,0,24,30,8,4,1,4,1,0,0,7,1,0,0,22,40,0.5714285714285714,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.0,0.4,0.0,1.0,0.4,0.0,0.0,0.0,0.0
isStaticFinalInitializer,5,2,0,3,1,0,0,4,1,0,0,0,14,21,9,3,1,4,1,1,0,9,1,0,0,26,48,0.6428571428571429,1.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.2,0.0,1.0,0.4,0.0,0.0,0.0,0.0
getParentClass,26,4,0,13,6,0,0,26,8,1,0,1,67,109,2,0,0,1,0,0,0,3,2,1,1,7,12,0.07142857142857142,0.5,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5,0.0,0.2857142857142857,0.0,1.0,0.14285714285714285,0.5,0.0,0.2857142857142857,0.0,1.0,0.14285714285714285,0.5,0.3333333333333333,0.2857142857142857,0.42857142857142855
initializeInitializerPlace,34,2,0,21,9,0,0,33,22,21,0,1,102,138,4,0,1,3,0,0,0,3,3,3,0,15,15,0.10526315789473684,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.17647058823529413,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.0
initializeInitializerPlace,56,6,1,37,7,0,0,66,39,37,0,7,218,269,2,0,0,1,0,0,0,1,2,1,0,5,6,0.034482758620689655,0.07142857142857142,0.0,0.5,0.0,0.07142857142857142,0.0,0.5,0.0,1.0,0.25,0.5,0.05555555555555555,0.25,0.75,1.0,0.25,0.058823529411764705,0.02666666666666667,0.5,0.5
appendComments,16,6,0,12,1,0,0,21,5,1,2,1,50,117,2,0,0,2,0,0,0,5,2,1,1,10,24,0.1111111111111111,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333
getParametersToRemove,31,7,0,26,5,0,0,30,14,15,0,2,94,99,6,1,1,1,1,0,0,7,1,2,0,16,7,0.16216216216216217,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.25,0.027777777777777776,1.0,0.3333333333333333
removeParametersFromCall,68,16,0,45,11,1,0,81,23,4,1,4,218,301,2,0,0,1,0,0,0,2,1,0,1,5,8,0.02857142857142857,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
processChangeMethodUsage,63,17,1,53,11,0,0,77,26,2,1,6,215,333,8,1,1,2,1,1,0,11,2,1,2,28,24,0.11267605633802817,1.0,0.0,0.06666666666666667,0.0,0.5,0.0,0.13333333333333333,0.0,1.0,0.06666666666666667,0.25,0.0,0.3333333333333333,0.0,1.0,0.06666666666666667,0.5,0.0,0.13333333333333333,0.0
enableGenerateAccessors,18,3,0,18,4,0,0,21,17,13,0,1,70,78,2,1,0,1,0,0,0,1,0,0,0,3,5,0.1,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.08888888888888889,0.0,0.75,0.0
getErrorMessage,8,0,0,3,2,0,0,8,4,1,0,0,19,40,13,2,1,8,3,0,0,5,7,0,0,35,49,0.6190476190476191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0
getSelectedMethod,28,9,1,16,5,0,0,32,16,3,0,3,92,153,2,0,0,1,0,0,0,2,0,0,1,4,5,0.06666666666666667,0.5,0.14285714285714285,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
getJavadocForVariable,18,7,1,9,2,0,0,16,1,0,0,0,48,85,5,0,1,2,1,0,0,4,1,0,1,11,22,0.21739130434782608,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19148936170212766,0.0,0.0,0.0
outputConstructor,45,10,1,39,4,2,0,52,18,12,0,1,165,269,2,0,1,1,0,0,0,1,0,0,0,3,4,0.0425531914893617,0.043478260869565216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
filterOverriding,30,6,0,16,8,0,0,19,8,2,0,0,65,134,2,0,0,1,0,0,0,2,0,0,0,3,14,0.0625,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.02127659574468085,0.0,0.3333333333333333,0.0
updateAbstractState,12,4,1,9,1,0,0,17,8,9,0,1,44,55,4,0,1,1,1,0,0,4,1,0,1,14,6,0.25,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.19047619047619047,0.0,0.6666666666666666,0.0
updateDescription,4,0,0,4,1,0,0,4,3,3,0,0,13,19,13,3,1,4,2,0,0,7,5,4,0,29,35,0.7647058823529411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.625,0.0,1.0,0.0,1.0,0.5,0.6756756756756757,0.0,1.0,0.0
initMapCombobox,21,4,1,10,3,0,0,14,10,8,0,0,46,65,2,0,1,1,0,0,0,2,1,1,0,7,8,0.08695652173913043,0.3333333333333333,0.25,0.25,0.5,0.25,0.0,0.5,0.0,1.0,0.0,0.09090909090909091,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.5
getMapDirectory,18,4,1,11,1,0,0,20,9,6,0,1,65,80,5,0,1,3,1,0,0,6,2,1,0,15,21,0.21739130434782608,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.41935483870967744,0.0,0.3333333333333333
getMapDirectory,17,4,1,14,3,0,0,16,12,6,0,0,66,97,7,3,1,5,0,0,0,14,4,3,2,40,44,0.2916666666666667,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0
copyPredefinedMaps,40,11,1,28,4,0,0,42,22,11,0,1,128,198,2,0,0,1,0,0,0,2,1,1,0,4,7,0.047619047619047616,0.5,0.25,0.25,0.5,0.25,0.0,0.5,0.0,0.5,0.25,0.0625,0.0,0.75,0.0,0.5,0.25,0.25,0.03636363636363636,0.5,1.0
getMapFiles,20,3,1,9,2,0,0,17,7,5,0,1,57,79,6,1,1,4,1,0,0,8,3,1,0,21,29,0.23076923076923078,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.25,1.0,0.0,0.5,0.47058823529411764,0.25,0.75
getMapFiles,17,5,1,7,3,0,0,9,5,3,0,0,43,65,10,2,1,11,1,0,0,20,10,5,2,63,81,0.37037037037037035,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5555555555555556,0.0,0.25,1.0,0.0,1.0,0.75,0.0,0.0
getPromptToMoveDirectoryLibrariesSafe,58,10,1,26,14,1,0,56,17,0,0,0,153,334,2,0,0,2,0,0,0,3,0,0,1,7,6,0.03333333333333333,1.0,0.5,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.42857142857142855,0.0,0.15384615384615385,0.0
selectDestination,45,11,1,37,8,0,0,43,33,16,0,0,151,178,2,0,0,1,0,0,0,2,1,0,0,4,8,0.0425531914893617,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
saveRefactoringSettings,34,12,1,21,4,0,0,30,21,7,0,3,101,120,5,0,0,4,1,0,0,3,0,0,0,7,8,0.1282051282051282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08602150537634409,0.0,1.0,0.0
saveRefactoringSettings,16,7,0,8,1,0,0,20,9,6,0,4,56,52,2,0,0,1,0,0,0,1,0,0,0,2,2,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.038461538461538464,0.0,1.0,0.0
createPackageChooser,31,2,0,15,0,2,0,19,16,15,0,5,76,107,2,1,1,1,0,0,0,2,2,2,0,9,12,0.06060606060606061,1.0,0.25,0.25,0.25,1.0,0.25,0.25,0.25,1.0,0.25,1.0,0.06666666666666667,0.25,0.25,1.0,0.25,0.5555555555555556,0.08333333333333333,0.25,0.75
selectInitialCard,48,7,1,33,8,4,0,59,41,28,0,6,192,327,2,0,1,1,0,0,0,2,1,1,0,6,6,0.04,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.034482758620689655,0.0,1.0,0.0,1.0,0.0,0.5,0.021621621621621623,0.0,1.0
createDestination,11,2,1,11,2,0,0,8,4,0,0,0,31,42,4,2,0,9,0,1,0,14,7,5,0,40,74,0.26666666666666666,1.0,0.3333333333333333,0.2,0.6,1.0,0.0,0.2,0.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.42857142857142855,0.2,0.8
findNonCodeUsages,7,1,0,5,1,0,0,11,2,0,0,0,22,75,13,6,1,11,1,0,0,15,3,0,0,40,91,0.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
buildDirectoryList,49,18,1,28,4,0,0,57,7,6,0,2,137,320,5,0,1,3,1,0,0,4,1,0,0,9,26,0.09259259259259259,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0
getRefactoringHandler,13,1,0,3,4,0,0,6,2,2,0,0,21,35,2,0,0,1,0,0,0,5,0,0,0,6,35,0.13333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.0
createTargetVariableChooser,28,4,0,13,0,0,0,41,11,18,0,11,99,132,2,0,0,1,0,0,0,1,1,0,0,4,6,0.06666666666666667,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.2,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.15,0.0,0.5,0.0
collectSuitableVariables,77,17,1,45,18,0,0,72,31,6,0,8,239,353,2,0,1,3,0,0,0,2,1,0,1,8,11,0.02531645569620253,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.1111111111111111,0.0,1.0,0.0,0.125,0.07317073170731707,0.1111111111111111,0.4444444444444444
setCommandName,19,5,1,13,1,0,0,20,8,4,0,3,56,97,4,0,1,5,0,0,0,9,6,6,2,29,37,0.17391304347826086,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.16666666666666666,1.0,0.0,1.0,0.20754716981132076,0.0,0.8333333333333334
suggestNamesForElement,63,16,0,34,15,1,0,75,19,3,0,5,191,345,2,0,0,1,0,0,0,2,0,0,0,3,7,0.03076923076923077,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,0.0
suggestProperlyCasedName,54,14,0,30,11,1,0,66,16,2,0,3,170,315,2,0,1,1,0,0,0,2,0,0,0,4,7,0.03571428571428571,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05172413793103448,0.0,0.0,0.0
createTablePanel,23,5,1,21,1,0,0,27,20,18,0,2,96,121,23,3,1,19,0,1,0,18,16,13,0,85,100,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.1
getWorkingConstructor,26,8,0,19,3,1,0,33,17,8,0,2,91,143,4,0,1,2,1,0,0,3,1,1,1,12,9,0.13333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.07692307692307693,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.075,0.0,1.0,0.0
getWorkingConstructor,17,5,1,14,3,0,0,19,6,4,0,2,73,81,2,0,0,3,0,0,0,3,1,1,0,8,17,0.10526315789473684,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.2702702702702703,0.0,0.0
createMethodSignature,28,12,1,30,3,1,0,39,18,10,0,0,124,188,5,0,1,2,0,0,0,5,1,0,1,11,15,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.10236220472440945,0.0,0.8
getMostCommonConstructor,40,6,1,12,11,0,0,34,15,12,0,2,98,142,2,0,0,3,0,0,0,3,2,1,0,9,30,0.047619047619047616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08333333333333333,0.0,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0
createBuilderClass,42,18,1,32,4,1,0,51,24,12,2,3,161,213,5,0,1,5,1,0,0,5,0,0,0,16,16,0.10638297872340426,1.0,0.4,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.09036144578313253,0.0,0.8333333333333334,0.0
getDefaultFactoryVisibility,35,12,1,33,4,1,0,42,21,15,0,2,124,172,2,1,1,2,0,0,0,2,1,1,0,8,10,0.05405405405405406,1.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.3333333333333333,0.0,1.0,0.0,0.05921052631578947,0.0,0.6666666666666666,0.0
createFactoryMethod,65,26,1,63,10,1,0,82,41,22,0,0,251,401,2,0,1,1,0,0,0,1,2,0,0,5,5,0.029850746268656716,0.09090909090909091,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.3333333333333333,0.058823529411764705,0.17647058823529413,1.0,0.058823529411764705,0.2,0.0,0.17647058823529413,0.0
spreadMarks,13,4,0,8,0,0,0,10,9,5,0,1,35,78,4,0,1,1,1,0,0,3,0,0,0,6,11,0.23529411764705882,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.07246376811594203,1.0,0.6666666666666666
toString,57,13,1,38,9,0,0,59,23,9,0,1,197,287,2,0,1,3,0,1,0,3,0,0,0,12,12,0.03389830508474576,0.15384615384615385,0.058823529411764705,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.04516129032258064,0.0,1.0,0.0
getSettings,36,6,0,10,0,0,0,21,10,10,0,5,60,60,3,1,0,2,0,0,0,2,2,1,1,9,11,0.07692307692307693,0.5,0.16666666666666666,0.14285714285714285,0.0,0.5,0.0,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0
appendMigrationTypeEditor,4,1,1,2,0,0,0,5,0,0,0,0,11,27,4,2,1,2,0,0,0,5,5,4,0,28,27,0.5,1.0,0.0,NaN,NaN,1.0,0.0,NaN,NaN,1.0,NaN,1.0,0.0,NaN,NaN,1.0,NaN,1.0,0.0,NaN,NaN
getElementPresentation,1,0,0,1,0,0,0,3,1,1,0,0,5,17,26,5,1,10,6,1,0,20,9,1,1,69,109,0.9629629629629629,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,1.0,1.0,0.9629629629629629,0.16666666666666666,1.0
wrapToItems,25,5,0,4,5,0,0,26,4,5,0,2,62,77,2,0,0,1,0,0,0,1,1,0,1,5,6,0.07407407407407407,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,0.0
setSuggestions,23,3,0,6,5,0,0,21,11,8,0,3,61,74,2,0,1,1,0,0,0,1,1,1,0,5,6,0.08,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.6666666666666666,0.0
getDependenciesOf,18,4,1,15,3,0,0,16,3,1,0,0,48,96,2,0,1,1,0,0,0,1,0,0,0,3,6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.0,0.3333333333333333,0.0
highlightMatch,2,2,0,1,0,0,0,0,1,0,0,0,5,9,8,3,1,14,0,0,0,16,4,0,0,38,122,0.8,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333
getConfirmationPrompt,10,5,0,2,1,0,0,6,0,0,0,1,19,39,20,4,1,13,4,0,0,23,4,1,0,58,100,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
previewMatch,49,7,1,28,6,1,0,53,15,7,0,0,146,396,2,0,0,1,0,0,0,1,0,0,0,2,3,0.0392156862745098,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.0,0.0,0.0
expandAllRegionsCoveringRange,22,7,0,13,3,0,0,20,3,0,0,1,50,119,2,0,1,1,0,0,0,1,0,0,0,3,1,0.08333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
patchParams,18,6,0,15,2,1,0,28,1,0,0,1,66,149,3,2,0,1,0,0,0,3,0,0,0,7,8,0.14285714285714285,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
nameConflicts,61,18,1,53,10,2,0,84,32,18,1,2,237,317,2,0,1,1,0,0,0,1,3,1,0,7,7,0.031746031746031744,0.07142857142857142,0.0,0.3333333333333333,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6666666666666666,0.0
isExternal,66,20,1,54,11,2,0,83,34,16,1,1,239,323,2,0,0,1,0,0,0,3,2,1,1,7,12,0.029411764705882353,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,0.16666666666666666,0.14285714285714285,0.0,0.5,0.0
checkCanCreateFile,8,3,1,8,1,0,0,8,3,0,0,0,24,54,8,3,1,4,1,0,0,7,1,0,0,21,48,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,1.0,0.5,1.0,0.0,0.0,0.0
outputGetter,35,8,1,30,4,0,0,32,10,6,0,1,107,188,2,0,1,3,0,0,0,2,1,1,0,9,17,0.05405405405405406,0.5,0.05555555555555555,0.0,0.42857142857142855,0.5,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.2857142857142857,0.0,1.0,0.0,0.09090909090909091,0.0,0.7142857142857143,0.0
outputConstructor,42,8,1,41,5,1,0,44,16,11,0,1,143,256,2,0,1,5,0,0,0,3,0,0,0,11,26,0.045454545454545456,0.3333333333333333,0.045454545454545456,0.1,0.6,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.021739130434782608,0.0,0.9,0.0
toggleRadioEnablement,11,1,0,12,2,0,0,13,14,11,0,0,45,67,2,0,1,1,0,0,0,2,1,1,0,6,8,0.15384615384615385,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.09090909090909091,0.0,0.6666666666666666,0.0,1.0,0.16666666666666666,1.0,0.23076923076923078,0.16666666666666666,0.3333333333333333
collectTests,1,1,0,1,0,0,0,1,1,0,0,0,4,12,25,9,1,17,4,0,0,22,11,1,0,74,187,0.9615384615384616,1.0,0.0,0.5,0.0,1.0,0.0,0.125,0.0,1.0,0.0,1.0,1.0,0.125,0.125,1.0,0.5,1.0,1.0,0.5,0.25
getThreadStateIcon,44,5,1,26,12,7,0,53,14,16,0,2,131,168,2,0,0,1,0,0,0,0,2,0,0,4,4,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.07692307692307693,0.0,1.0
getAttributes,20,5,0,10,4,0,0,15,9,5,0,0,48,70,3,0,1,2,0,0,0,8,1,0,1,15,20,0.13043478260869565,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45454545454545453,0.0,0.0
getAttributes,34,3,1,23,9,0,0,30,13,5,0,2,90,124,2,0,1,2,0,0,0,2,0,0,0,8,7,0.05555555555555555,0.25,0.08333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05714285714285714,0.0,0.25,0.0
getArrayDimensions,12,4,0,6,1,1,0,18,2,2,1,0,43,91,7,0,1,6,2,0,0,12,2,2,0,31,44,0.3684210526315789,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.2376237623762376,0.0,0.3333333333333333
initReferenceEditorWithBrowseButton,36,11,1,31,5,0,0,37,10,2,1,3,113,179,5,1,0,1,1,0,0,4,1,0,1,9,13,0.12195121951219512,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,0.42857142857142855,0.0,0.2,0.0
filterMembers,27,4,0,14,3,0,0,21,7,4,0,0,60,123,15,3,1,6,3,0,0,12,1,0,3,33,32,0.35714285714285715,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,1.0,0.25,0.4117647058823529,0.2894736842105263,0.25,0.75
filterMembers,40,7,0,20,6,0,0,30,6,3,0,2,86,142,2,0,0,1,0,0,0,2,0,0,1,4,3,0.047619047619047616,0.3333333333333333,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.21428571428571427,0.0,0.25,0.0
getAnyMethodToImplement,39,12,0,28,6,1,0,40,10,1,0,0,121,156,2,1,0,1,0,0,0,1,0,0,0,3,5,0.04878048780487805,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0
